id,correct_rating,original_review
4282_7.txt,1, gave it a seven only because the acting is good . And of course by that mean Wilkinson . The other two principals were decent'' But the characters themselves . on earth was so bad about the character Wilkinson played Manning did n't see him behaving like the martinet Emily Watson accused him of being . Bill Bule on the other hand was an insufferable jerk who was praying would meet an extremely brutal and prolonged demise . Who was kidding ? Tom Wilkinson is n't Paul Bettany after all . So what on EARTH did Emily Watson's character SEE in him ? She herself admitted he was pretty much a piece of offal in his treatment of her . Why would she even want to be in the same TOWN as him to say nothing of the same room'' noticed some other reviews one person said she cried'' at the end to witness James tragedy . WHAT tragedy ? What you mean losing an imbecile who finds someone like Bill Bule AMUSING ? Give us a break .
1901_10.txt,1, This movie is all about blaxploitation there is absolutely no plot at all . pimp stops some bad guys with his kung fu hoes to try to get his nightclub back . Rated for Strong Language and a brief sexual situation .
8358_7.txt,1, Aslan Adam or Lionman as it's more commonly known amongst English speaking audiences starts with an epic battle as King Solomon his army defeats a load of guys although I'm not sure who they were the film itself is n't too helpful in establishing the fact . Anyway after King Solomon has slaughtered all these guys Princess Maria Bishop Osorio Commander Antoine are forced to sign a treaty which lets King Solomon rule just about everything in sight . Soon after Princess Maria seduces Solomon they have sex meanwhile in the shortest wedding ceremony ever two sentences long Antoine weds Princess Maria is planning to rebel against Solomon gain some sweet revenge in the process . Antoine his guards attack kill Solomon even though his pregnant wife Princess Almunia escapes with her protector Rostin with Antoine's guards in hot pursuit after the shortest labour ever than minutes or the time it takes to run around a bush Princess Almunia gives birth to a young baby boy who is hidden in some bushes away from Antoine's guards . Unfortunately when Rostin tries to retrieve the little fella he finds that the baby has been adopted by a pride of Lion's as one of their own ! Year's later the evil Antoine now rules treating his subjects with no mercy Princess Maria has given birth he has a son but Rostin is also still kicking around trying to put together a gang of rebels to overthrow Antoine the task seems hopeless unless they can enlist the help of the legendary Lionman who is more beast than man . This Turkish Greek co was directed by Natuk Baytan as Natuch Baitan is a one of a kind type of film found it hilariously bad but at the same time immensely entertaining . The script never seems to take itself seriously it is a pretty funny film at times it moves along like a rocket is never dull or boring some of the English dubbed dialogue is just hilarious in context with what's happening on screen . None of it makes any sense we get a boy raised by Lion's an evil king betrayal dark family secrets birthmarks that form the shape of Lion's in an element of the story that was present before the kid was raised by Lion's crazy fight scenes torture scenes where the posts people are supposed to be tied to wobble ancient castle interiors that randomly contain zip wires gymnastic rings idiotic bad guys who all seem to have extensive facial hair a central character who has a jaw line resembling a house can be stabbed twice have his hands covered in acid acid can eat it's way through steel trapdoors but is kept in a ceramic jug ! fall over feet onto a concrete floor yet maintain no serious injury ! Aslan Adam is a terrifically entertaining film do n't think I've seen another film quite like it that can compare it too if your looking for something serious then forget this but if you like type films want to have fun laugh be entertained then Aslan Adam should be at the VERY top of your list . Total gold for bad film fans those with a taste for the different bizarre . On the disappointing side Lionman only gets his steel claws minutes before the end which is a shame . Director Bayten certainly keeps things moving along at a brisk pace although it's far from well made during the opening battle one moment guys are fighting on a sand dune the next their on a grassy hill with trees in the background ! There is one point where Lionman uses a to pole vault but it's obviously just a long tube with a vine wrapped around it ! Then there's the scene when a bloodthirsty pack of bloodhounds are supposed the chasing Lionman down but the dogs used are obviously different breeds including some of the most harmless looking dogs ever ! There are just so many individual scenes in Aslan Adam that are just hilarious stupid bizarre or all three that could go on forever . Just check the ending out when Lionman is jumping flying about everywhere like he can fly . There's lots of blood in Aslan Adam although not much actual graphic gore or violence a few stabbings someone has their hands cut off is as graphic as it gets . Technically Aslan Adam is pretty ropey the period costumes are bright garish featuring purples yellows reds various other bright colours . The fight scenes are cheap but at least the filmmakers tried to put as much action in as they could . The music seemed like it was more suited to a classical ballet rather than an action film is yet another bizarre aspect to Aslan Adam . The acting was bad even dubbed you could tell the acting was bad . Aslan Adam is pure gold from start to finish there are so many things to like laugh at enjoy in this film that just ended up really liking it . In no way whatsoever can Aslan Adam be considered a good film in any sense of the word but it's one hell of an entertaining one . may have have to watch this one again sometime soon just to prove to myself that did n't dream it all ! The best Turkish action film about a man raised by Lion's you will ever see period . Proved popular enough to spawn a sequel Lionman II The Witchqueen
792_8.txt,1, To my eternal shame I've never seen a silent movie not even the mother of all vampire movies Nosferatu'' However if they display half the creativity and sheer joy of this effort from Buster Keaton then I'll probably try to watch a few more . This is genuinely funny as well as being a stunning introduction to the world of the silent comedies . The premise such as it is focuses around an unfortunate case of mistaken identity as Keaton is mistaken for renowned bad Dead Shot Dan Malcolm St Clair This leads to a number of chases and escapes as the authorities get ever closer to the increasingly desperate Keaton . You're left amazed and entertained in equal measures . Keaton is a natural comedian but also an accomplished stunt judging by the way he leaps and jumps around like Jackie Chan on speed . And the comedy is also of an exceptionally high standard my Better Half had to cut short a phone call to her parents because she was laughing too much ! If you've never experienced a silent movie like this then it is nothing short of a revelation to watch it certainly blew away any ideas may have had about silent films . Naturally it is n't as polished as today's movies the acting is pretty awful truth be told but that does n't matter because you're enjoying the movie regardless . Anyone with a passing interest in movies in general should make the effort to watch this because they will not be disappointed . Brilliant !
8356_8.txt,1, Where do begin ? Walt Disney's happiest motion picture Lady and the Tramp'' is one of if not possibly my favourite in the theatrical canon of Disney animation . The sequel however is . to say the very least enjoyable . enjoyed myself throughout the whole movie . It was up ! adorable ! The Broadway style of the songs and the movie kind of worked and was humming the songs for the rest of the night . can if you asked me to still sing all of the songs . But where the movie was good for me it was bad in a lot of other places . The animation was kind of scary at times . Every time there was a close up shot of someones face do n't know . it just seemed scary to me . Also where the hell was Lady ? She gets like two lines of dialogue and only doggy hugs Scamp at the end . She gets interaction with the plot and her only son ! But all in all liked it . Compared to the original does it hold up ? No . The songs are n't as good kind of catchy though the plot was a lot less involved Lady had almost nothing to do with it and it's not as cute as the first one . But if you go in with an open mind you'll have fun and maybe Like it ?
10448_7.txt,1, Ahhh . makes me think back to the really crazy time we were facing in America . Fresh off the Do What Feels Good'' The Last American Virgin'' comes as a wolf in sheep's clothing as yet another sex comedy from the glory days . Oh sure there's sex but ca n't think of another movie this and Fast Times at Ridgemont High'' really was n't killing time between topless teenage scenes was some pretty good stuff here amongst the cleavage . The movie follows three hormonal friends . Gary to lose his virginity Rick incarnate and David but not inexperienced as they try desperately hard to make sure Gary joins the world of manhood . But a funny thing happens on the way to the kegger falls for Karen brunette who loves the bad boys and ca n't seem to follow through with any sexual conquest that David and Rick can facilitate . Only trouble is Rick and Karen get hot and heavy and Karen skips a period . It's Gary who is by her side as she goes to get her abortion and it's Gary who truly cares . But who is Karen dancing with by film end . Subtract the and add a where necessary . What separates this film from others from the we think about is that by god they attempt some real drama here and not of the my parents just pulled in the driveway variety . And you know what ? bought it . It was n't sloppy . It was n't far And when Gary sees Rick dancing with Karen at the house party at the end of the film actually felt sorry for the guy . Our teenage Romeo actually believed in unrequited love when his heart was broken at the end it all sort of touched me . So all the aside there's an actually pretty believable and engaging story here . Oscar worthy ? Not by a mile but do n't know that I'd lump it into the let's get laid'' category either . Like Fast Times at Ridgemont High they actually were trying to do a true film here letting the hi in between fall where it may .
3801_7.txt,1, spoilers included Although many commentators have called this film surreal the term fits poorly here . To quote from Encyclopedia Britannica's surreal means Fantastic or incongruous imagery'' One need n't explain to the unimaginative how many ways a plucky ten boy at large and seeking his fortune in the driver's seat of a red Mustang could be fantastic those curious might read James Kincaid but if you asked said lad how he were incongruous behind the wheel of a sports car he'd surely protest NO way ! What fantasies and incongruities the film offers mostly appear within the first fifteen minutes . Thereafter we get more iterations of the same in an ever and more squalid progression that far from incongruous soon proves predictable . Not that it were on the other hand literally believable but it were unfair to tax Motorama in particular with this flaw any plausible suspension of disbelief having fallen precipitously on the typical film and viewer's scale of values ever since Raiders of the Lost Ark'' became a blockbuster . Hallucinatory'' How do we know what a hallucination is if part of having one is not knowing that we are having one ? At any rate some people know that they enjoy hallucinogenic drugs'' but if Motorama typifies the result of doing so then I'm at a loss as to why anyone would take them more than once . There is of course the occasional bad trip . The movie must be one of those pun and all . Juxtaposition of words that was startling'' How many times can a ten startle you by uttering Oh my God ! when he likes something or Damn ! when he does n't ? These two interjections are about par for the course with this script . Sadly any sense of the surreal in what passes for dialogue could only reveal in direct proportion one's naivete regarding the speech patterns of the rising American generation . world completely defined and minutely depicted but that makes no rational sense Motorama's world indeed makes no sense but it is about as completely defined as a cartoon in an elementary school newspaper . The numerous guest stars in the cast all have cameo roles even less intelligent than our little hero who exclaims Damn ! in the blink of an eyelash but needs several seconds to concoct the lamest lie . And even character despite appearing in nearly every scene gets no significant development . Here's scant reward for any viewer who sympathizes as must enough to wish to know him better and understand he's coming from . One vaguely senses a far better story and protagonist struggling to get out . Fully recognizable realistically painted images are removed from their normal contexts and reassembled within an ambiguous paradoxical or shocking framework . No we see a succession of stereotypical and ever more dilapidated billboards filling stations greasy eateries cheap hotels and their lowlife habitues along country highways exactly where they stereotypically belong . Largely responsible for perpetuating . the traditional emphasis on content . There is little content moment in Motorama . To sum up Picture British millionaires dressed as clowns or pirates on the way to a posh costume party sitting serene and mute as cautious chauffeurs inch their Rolls like fragile skiffs through a roiling sea of desperate humanity Chinese who implore them through the windows and smear the glass with blood . Or imagine a stadium full of abandoned antiques limousines like those above now rusting and white pianos tinkled by ghosts . Into this detritus wander an exhausted boy and an ailing woman to whom he clings as mother becoming girl who fall asleep side by side on the grass . He is awakened on the Feast of the Transfiguration white and glistering'' day by a brilliant flash on the horizon that is not the rising sun . Finding that his consort has become a corpse he first believes that he has witnessed her soul going up to heaven . Later he explains only a little less innocently learned a new word today atom It's like God taking a photograph . Now are just two samples of cinematic surrealism surrealism whose ironies ripple out far enough to invade its film's very title Empire of the Sun . If you seek surreal do n't miss it . Alas however hard he treads on the accelerator to race his chariot through and beyond the desert no scenes so exquisitely strange rich subtle or gorgeous await Motorama's poor little Gus in his quest . None of the above necessarily constitutes a thumbs on this film . Though somewhat disappointed ca n't dismiss it in view of the respectability of another genre that it does exemplify one influenced to be sure by surrealism but also by expressionism existentialism and Franz Kafka's pessimism amidst omnipotent power structures . Let's try on for size Theater of the Absurd . Turning to article on this style am amazed by how to the extent that Theater of the Absurd is a valid artistic style the above objections to Motorama vanish like a puff of smoke . I'm tempted to quote the entire text as support of the identification . Theater of the Absurd attempts to show that the human situation is essentially absurd devoid of purpose . humankind is left feeling hopeless bewildered and anxious . Having instantaneously achieved his purpose of getting away from a depressing home life among bickering parents Gus finds himself purposeless until he drives past a glittering billboard reading Motorama'' and decides to win the lottery that it promises . As others have already revealed this ambition proves illusory although the game never expires'' the sponsoring corporation has no intention that anyone should ever win and has ways to trick confuse and leave crestfallen any aspirant to the reward . He like others is ultimately disappointed in his dream . Absurdist playwrights therefore did away with most of the logical structure of traditional theatre . There is little dramatic action as conventionally understood however frantically the characters perform their busyness serves to underscore the fact that nothing happens to change their existence . a timeless circular quality emerges . Language in an absurdist play is full of . repetitions . repeating the obvious until it sounds like nonsense . Underneath a sometimes dazzling comic surface we find an underlying message of metaphysical distress . Gus's obsession with a silly game his inane language the plot device wherein he divines a bleak future and returns to an earlier moment and takes a different but still bleak turn so much fits now . While an admirer of the surreal would do better with some films anyway of Spielberg admirers of Motorama as it really is should find fellow not instead but addition in the works of Beckett Ionesco and Genet . But one ca n't quite stop here . After his disillusionment with the game Gus returns to Phil'' Love the first attendant he had met and the one person who had treated him decently although he had also scolded him at a service station advertising Be full Under Phil's tutelage he learns a life of waiting for cars . We might note here that the absurdist playwright Beckett had entitled his most famous play Waiting for Godot and that for Godot we should read God . God is one of Phil's preoccupations too . Furthermore as the indirect result of his previous encounter with Gus Phil is badly maimed and goes about in a cast with his arms straight out horizontally . In the last scene Gus now Phil's protege says that he wants to hear music . We hear none but we see Phil wiggling his fingers at the end of his outstretched arm beckoning Gus closer and Gus responds . The End . Finally on to an author whom happen to be reading currently the Anglican theologian William Stringfellow . If this rebel is not acknowledged as an architect or undergirder of Liberation Theology which is more a Roman Catholic than an Anglican movement perhaps he should be . Police brutality and corporate greed are a cliche in cinema and literature including Motorama but Stringfellow supports and illuminates such sentiments with impressive warrants from scripture tradition and reason . His most significant work is an expose of the earthly activities of those fallen angels whom the Bible refers to as principalities and powers . Principalities wrote Stringfellow are behind all of our popular three I's Images Institutions and Ideologies . All of these commend themselves to our worship by making false promises . The more deeply involved with an image an institution or an ideology any person becomes the more his own personhood becomes depleted'' and be becomes a slave to them . Promising power control and immortality they inexorably deliver helplessness chaos and death . As essentially fallen defeated powers they can do no more than that . Yet they beguile humans with that dominion over the earth'' promised by God in the book of Genesis while in fact no one of us controls an image an institution or an ideology bent inevitably on its own hegemony and self They take on lives of their own . Dominion'' happens to be a mistranslation a more accurate rendering of the Hebrew would be stewardship . But this is a quibble beside a more fundamental problem Most of us neglect to notice that God had delegated this power to Adam the fall . We have no reason to assume that we his descendents still exercise it now on the contrary it should be obvious that demonic forces have stolen it from us . One might add two observations of Lewis First that man's conquest of nature'' is a mere illusion and a ruse to cover the fact that one is really talking about the conquest of some men by other men with nature as the instrument and secondly contrary to popular belief Satan is no kind of good Charlie . He may dangle out pleasures at first but he is very niggardly with them and will withdraw them from any human firmly in his thrall perhaps leaving his prey sitting in front of the fire feeling miserably sorry for himself and seething with resentment . Now applying these insights to Motorama we seem them mirrored remarkably in Gus's experience . He is if not nice at least a pretty little boy prior to falling victim to the Motorama game . The first signs advertising it glisten glamorously . The longer he continues however and the deeper he journeys towards the sponsoring corporation's headquarters the more shabby they become . He's lonely meeting no one else who plays the game . The stations giving out the cards have either fallen into ruins or are staffed by zombies . The people he does meet along the way are more and more ugly deceitful and hostile . fact that the principalities answer to a common dictator does not mean that they can abide one another Gus's humanity is leached out of him as he becomes not only totally self and oblivious to the needs of others but partially blinded . disfigured . prematurely aged while infantile in the literal sense of linguistically challenged . Eventually even his precious Mustang is taken from him in a crash and he must continue in a dead man's wreck . Yet at long last having done everything he thought was expected he presents himself to the principality in its proud tower to receive his prize . Using the biblical power to confuse wielded by those who have built such monuments to their own vanity its agents evade him disappoint insult and finally throw him from the top floor . He FALLS long and hard landing finally in a body of water . In other words in classic symbolism he DIES . He has met the inevitable bad end of anyone who has put his faith in such a deceiver . But this fate proves to be only a warning look into a mutable future . He repents and returns to Phil and upon seeing him performs the very first generous selfless act we have seen from him for almost an hour and a half noting that Phil is now handicapped and hardly able to insert a hose into a gas tank he asks Can help you with that ? Then seeing the help wanted'' sign he decides to apply for the job explaining to the motorist with whom he was hitch that he reckons he'll get out here because it does n't look like too bad a place to work . This interpretation is conjectural of course and it may surprise or even outrage the film's cult classic'' aficionados who see quite different points in it . If Motorama is n't quite my cup of tea I'm at least convinced now that it's hardly the worst film ever made .
6624_7.txt,1, After watching Ingmar Bergman's Skammen had many feelings but most notably felt unsatisfied . have heard so much hype about this movie but came to find it lacking . Do n't get me wrong can fully appreciate the artistic value of such a film but as far as depth and emotion was not so impressed . found the characters to be disagreeable and unrealistic which detracted from the dramatic effect . In addition the fact that the war was fake led me to feel that the emotion was not real . Dramatic war movies in my opinion are much more effective if the events necessarily the story itself really happened . find that of all the movies that try to show the brutality this one falls in the middle as far as effectiveness .
11635_7.txt,1, Mighty Like Moose is one of many short films Director Leo McCarey did starring Charley Chase . What a dandy it is ! Charlie and his wife both undergo plastic surgery to improve their hideous appearances unbeknown to each other . They then meet at a party and become smitten with each other . Now they ca n't allow each other to find out they're cheating . That's the preposterous premise of this frantic farce . Vivien Oakland one of the few comic short leads to have a flourishing career long after the silents is perfect as Charley's long of nose wife . Charley has an awful case of buck teeth which are quickly dispatched at the dentist's . After a party is raided by police for no other reason then to practice raids Charley and his wife frantically try avoiding each other at home for fear the alterations in appearances become known . Both have been photographed with their new features at the party . The hilarity back home culminates in Charley trying to teach the no cheating with his wife a lesson . The no of course is the new Charley which his wife comes to realize long before Charley teaches a lesson in faithfulness . This is one of Charley Chase's better efforts . of stars .
10353_10.txt,1, Totally disgusting and cheap bawdy humor . loved it ! It is the most disgusting and totally horribly acted film except for Nicolas Read who plays an un Court Jester to comic brilliance . But being that as it may laughed so many times and have to hand it to the film makers it was n't pretentious or ordinary in any way . Raping fighting zombies vomitting on their rape victims . What other movie has this ? Not for the quesy but with a pizza a bong and a six pack of beer you got it made if you have a cast iron stomach and a juvenille sense of humor like myself .
12161_8.txt,1, Britain and France declared war on Germany in but by then almost all of Europe had fallen under the advance of the Nazi war machine . Entering the war Britain virtually started from scratch with scarce supplies and with an air force that was outnumbered by Germany ten to one . But the will of the Brits was firm emboldened by their new Prime Minister Winston Churchill who declared We shall never go under'' On August the Battle for Britain was on . However for the first time since Hitler's declared stance to conquer the world he hit a wall . Though massively outnumbered the British Royal Air Force went on the offensive and in the span of twenty eight days in September and October of German Luftwaffe casualties climbed to two thousand three hundred seventy five lost planes and crew . Hitler's rage was seething but he had to call a momentary time out . Responding later in the year Hitler launched a massive fire bombing of London on Christmas Day of When say that there has never been a disaster movie to rival the real live footage of London in flames during this assault would be an understatement . Perhaps the most surreal effect of this chapter in the Why We Fight'' series would be seeing British citizens emerge from their underground shelters following the bombing raids to resume what was left of their life above ground . Even as you watch there is no way to comprehend the living horror these people must have gone through as the city of London was left in virtual ruin . Yet the Nazis were stunned and stymied as well . Everything Hitler wanted to believe about freedom and democracy was now turned on it's head . Instead of being weak willed and complacent like the French the British were not going to give up without a fight . And fight they did taking the air battle to Germany and responding in kind with attacks on the German homeland . It was a turning point forcing Hitler to rethink his strategy .
1741_10.txt,1, loved this show . Such talent and am so disappointed that it is canceled after only just beginning . looked forward to this show all week long . And so sorry for the people who were hoping to be The One . would have loved to see who would have won . It just began and in my opinion should not have been canceled . hope these young artist have been viewed by talent scouts and have the opportunity to reach their goals . voted and sat waiting for it to come on never knowing that it was canceled . And could not believe that it was . am amazed that it had low ratings because it was in my opinion one of the best reality shows on TV .
11403_9.txt,1, I've seen both movies and saw without a doubt the re is the best know a lot of people would disagree those who have become fans of the original will most probably not like this re but thought it was well thought out and definitely scary It was so good I'm going to see it again tonight the original creeped me out because they kill the children mean who does that in movies anyway . in this one the children have at least half a chance . only bad part about this movie is when the babysitter Walks towards the sounds she hears and runs outside into the bushes to check for someone clearly no one in their right mind would do that whilst babysitting so that is the only thing found wrong with the movie and even so they probably had to put that in there to build suspense do n't want to give too much away for all those who have not seen it recommend you do instead of listening to all these people saying its crap and worse than the original it would be a better movie for teenagers as it displays things that most of us are scared of but when was in the movies there were at least adults over the age of in there watching it and they enjoyed it if they enjoyed it think you will to ! give it a out of
12058_9.txt,1, Certainly not a great show but better than most other sitcoms out there at the moment . It reminds of shows like Married With Children and Roseanne as they go to places not traditionally dealt with in sitcoms . It's sometimes funny even if you ignore the laugh tracks but not rip hilarious . Some of the characters are pretty funny gay friend and some of the other drop This is also one of the few shows where the characters soliloquy for the butchered spelling actually is effective and funny . Is this an All in the Family or Seinfeld type show ? Absolutely not . However it is certainly better than a show like Deat the worst TV show of any type out at the moment Oh and the mom is not too bad looking and the Hilary character is a little hottie .
4740_9.txt,1, There have been many documentaries that have seen in which it appeared that the law was on the wrong side of the fence The Thin Blue Line and Paradise Lost come to mind first and foremost . But this is the first film that had me seething with anger after saw it . It seems blatantly clear to me from the evidence presented in this film that what happened at Waco was at the very least an unprofessional and sloppy mess on the part of the FBI and AFI and at the very worst an act of murder . Like most people when the siege at Waco was occurring assumed that David Koresh was a completely evil madman who was leading a violent cult . After seeing this think that Koresh was more likely a slightly unbalanced and confused guy who inadvertently caught the attention of the government through his eccentric actions . Sure there were lots of weapons at the Branch Davidian compound . But none of it was illegal . It was absolutely heartbreaking to see the video footage of the people inside the compound all of them seeming to be very nice and harmless . And it was angering to see the callous testimony of the men in charge of the government forces on the Waco site the clueless testimony of Janet Reno and the partisan defense of the attack on Waco a defense led by a few of the committee Democrats . Standing out most in my mind was NY representative and current senator from NY Charles Schumer . voted for the man when lived in NY state I'm a Democrat pretty left too . After seeing his actions on this committee wish could go back in time and vote for D'Amato instead ! For anyone remotely interested in the government this is a very crucial film a must see . even think this should be shown in classes it's that important .
2322_7.txt,1, It starts a little slow but give it a chance . In the spirit of the Wackiest Ship in the Arm'' and the Pink Sub'' this movie is about a not so orthodox group engaged in not so orthodox methods to outwit everyone . Rob Schneider is priceless as a LT that takes himself way too seriously which results in a failed mutiny attempt and pirate'' crew makes him walk the plank . In contrast Kelsey Grammar to Cary Grant not take anything to serious except the job . This movie is more about lines than plot . From the beered up'' fisherman in Charleston harbor to the whale'' decoy their antics took me by surprise and laughed out loud .
12336_7.txt,1, did n't know anything about this movie before watched it . It seems to be a lesser teen horror from the What struck me were the ways it differed from so many other movies from that era . The first thing noticed was how slowly this movie builds . It does n't do the typical setup of showing characters being murdered one by one . It takes its time building the back story leaving a little bit of mystery about what might happen . was almost starting to think no one would even really get hurt in this movie . But everything leads to the climatic sequence during the last minutes and then it gets fairly graphic was a bad time to take a snack break almost could n't finish my pizza once it started The characters also seem slightly more three than a lot of the cheap teen scare flicks . There conversations were refreshingly level for the most part as opposed to the over stereotypes you'd expect . For example the girl who is the popular snobby queen of the clique is n't constantly spouting insults at everyone but is capable of having doubts and showing some consideration for others . So to summarize felt this movie was somewhat original compared to what expected and a little better made as well . It drew me in kept me interested and then let me have it . As said it's pretty gory during the finale but almost family friendly much of the rest of the time . do n't need to own it but I'm glad discovered it .
8304_7.txt,1, have fond memories of watching this when it came out . It's one of those films that you know is rubbish even when you're a kid but at that age you overlook the ludicrous acting special effects and plot there's a race of big nymphets living underground huh ? and just enjoy the campy monsters for all they're worth .
7211_7.txt,1, Can this really be a Troma movie ? Some scenes almost have an movie look . The acting is generally competent two leads and the nurse were especially good and liked some of the confrontations between the young Capulets and Ques the scenes were smoothly edited the plot is coherent . It's funny . It has a hip original sound track . It does have the usual Troma gross and low humor but do n't think Shakespeare would have minded so much . In fact think he might have gotten a few good laughs out of this . It's a good DVD . There is an alternate sound track with a very informative commentary by the director several deleted scenes and the usual collection of Troma self silliness . I'm not going to tell you this was Citizen Kane but it is some pretty inspired low filmmaking .
10038_7.txt,1, Naturally along with everyone else was primed to expect a lot of Hollywood fantasy revisionism in THEY DIED WITH THEIR BOOTS ON over the legend of Custer . Just having someone like Errol Flynn play Custer is enough of a clue that the legend has precedence over the truth in this production . And for the most part my expectations were fulfilled an admittedly rousing and entertaining way Yet even in this obviously biased much criticized retelling of the Custer story was struck by some of the points made in this movie that sometimes subtly but nevertheless solidly seemed to counter the typical clich of manifest destiny and unvarnished heroism usually found in Westerns of the early century . For instance even while this film attempted to whitewash it's hero certain scenes still suggested the more flawed and foolish character of the real Custer His initial entrance at the West Point front gate in which his arrogance and pompousness is a clear aspect of his character . His miserable record at West Point which seems to be attributed as much to Custer's cluelessness about the demands of military service as any other factor there are moments in the way Flynn plays Custer at West Point where he seems downright stupid . Custer's promotion to General is not only presented as a ridiculous mistake but it plays out as slapstick comedy . half to see the Marx Brothers or Abbott and Costello wander into the scene . Custer's stand against Jeb Stuart at Gettysburg is not whitewashed as brilliant military tactical leadership but is presented as reckless and wildly lucky . Custer's drinking problem is certainly not ignored . And although the music and some of the ways the Indians were shown in this film were certainly reinforcements of the racist stereotype of the ignorant savage it still came as a surprise to me that the movie actually went into some detail as to why the Indians were justified in attacking the whites who were moving into their land and fairly explicitly laid the blame for the battles in the Black Hills squarely at the foot of the white man . In fact no one can argue that the clear villain of the piece is not Anthony Quinn as Sitting Bull but Arthur Kennedy Co. as the white devils making the false claim of gold in the Black Hills . Sure that part of the story is true but did n't expect to see it portrayed quite so unequivically in a movie like this . And one other thing usually in these films it is the Indians who are portrayed en masse as drunken animals seemingly incapable of the basic common sense to avoid getting falling down drunk any time they get near alcohol . In this movie it is actually the troops of the Cavalry and not the Indians who in at least two scenes are portrayed this way . All in all this movie slips in some surprising moments in the midst of the Hollywood bunk .
2540_9.txt,1, in his descriptions of CAA platinum card lunches in Hollywood psychoanalysis a vacation in Provincetown he never took and free trips to Nicaragua financed by Columbia pictures . It sounds narcissistic but Spalding Gray because of his unusual personality ropes the audience in laughs at himself because he did not take the Hollywood thing oh and gets us to care . This monologue is not just about The Killing Fields'' or Swimming to Cambodia'' it is more a pastiche of events as he sees them . Some of the lines are classic as when Gray meets with the esteemed talent agents at CAA . The conference table is of them tanned healthy fresh from drinking blue algae from an Oregon lake . are no drugs now in Hollywood'' This was before the tragedy occurred . Many of us will miss his off humor .
8430_10.txt,1, The China Syndrome'' could not have been released at a better time twelve days after its release the infamous screw in Three Mile Island happened . But even if that Chernobyl had never happened this movie remains an important look at what could happen through mismanagement of nuclear facilities . Jack Lemmon turns in a five star performance as the supervisor trying to expose a cover at his nuclear plant with Jane Fonda playing the reporter trying to investigate and Michael Douglas plays her cameraman . do n't know whether or not the current threat of a terrorist attack makes The China Syndrome'' more disturbing but either way it's still definitely a movie that everyone should see . hope that those people who spent years pushing nuclear power saw this movie just so that they could know that their views and ideals are completely defunct .
8530_10.txt,1, Well first of all am a big fanatic of horror movies but however am pretty sick of all those damn American horror movies . They are all about the same thing blood and violence . It's not even creepy . Well it's nothin wrong with the blood and all that does n't even bother me but that's not what makes a movie creepy ! That's why find this movie entertaining it's fun to see a satire which is making fun of the koncept main horror USA'' American splatter they are not suppose to be creepy only funny . That's OK . But when they're suppose to be creepy'' it mostly gets pathetic . However there are a few great american horror movies Psycho Birds but in the end it's all the same thing . That's why this movie came as a relief . Evil Ed is not just a cult movie it's a classic ! ca n't wait untill master director Anders Jacobsson makes another goddamn splatter movie ! Untill than have to watch Evil Ed again and again and again ! But do n't care it is such an outstanding movie !
5780_9.txt,1, I'm giving this film out of only because there are n't enough specific scientific references to the amount of energy it takes to produce food to satisfy the science haters . mdixon seems to believe the admittedly biased commentators are making this stuff up but even an elementary understanding of resources and the laws of thermodynamics will indicate that at the very least they are on solid scientific ground when they state that we can not continue to depend on oil we must transition to different types of energy and do not have a plan that will replace the amount of energy we get from oil . Other civilizations have refused to face the facts of life and have perished . Read Jared Diamond's Collapse'' which is a popular book or any elementary Ecology or Earth Science textbook and you can verify the basic premise of this movie . Go ahead fiddle while Rome burns !
3103_7.txt,1, The film begins with a cranky old Broadway producer well by veteran character actor Richard Carle being driven by a man hoping to sell him a story for an upcoming play . However there is a bad storm and their car becomes stuck in the mud and so they are forced to look for some place to spend the night . Fortunately there's a mansion nearby though it seems pretty odd that the people inside know the writer and he says he did n't realize this was the home of a man he knew despised However while this seems like bad and contrived writing it is not . this is all part of an elaborate ruse by the writer to have a group of actors in the home act out his plot . However part through the ruse the producer and his browbeaten assistant figure out that the murder mystery taking place in the home is fake and think the whole affair is pretty funny . What no one realizes though is that an escaped maniac is loose and he is about to enter this contrived little plot for some wonderful twists and turns . So when it seems that there is a real murder the actors are truly terrified while Carle and his sidekick are convinced it's all a hoax . While have explained some of the plot there are many more aspects of the film you'll just have to figure out yourself it's surely to keep you entertained and guessing . Considering that this is a in the public domain certainly did NOT have very high hopes for this little film . However was thrilled when the film turned out to be a much better than average flick a very interesting and novel twist on the old clich plot about a dark and stormy night spent in a mansion . Plus while the plotting of the film was very good the dialog was even better lots of sparkling wit and a nice light pace . Full of pleasant surprises and well worth your time .
6757_10.txt,1, brilliant animated piece that was far ahead of its time and certainly far ahead of anything that was being released in mass production at the same point in history . The influence of this work upon Tim Burton's Nightmare Before Christmas'' is readily apparent . One can only imagine how Starewicz slaved over every beautifully detailed frame of this masterpiece . There have been very few animated films of this caliber . It's a shame that more people have n't seen this gem . Apparently IMdB now requires comments to be at least ten lines long so this is the tenth line . This must be something new but really do n't have anything else to say !
